word: a                   counts: 8283
word: pilgrims            counts: 2
word: pillar              counts: 47
word: pillars             counts: 89
word: pilled              counts: 2
word: pillow              counts: 3
word: pillows             counts: 4
word: pilots              counts: 4
word: piltai              counts: 1
word: pin                 counts: 3
word: pine                counts: 8
word: pineth              counts: 1
word: pining              counts: 1
word: pinnacle            counts: 2
word: pinon               counts: 2
word: pins                counts: 11
word: pipe                counts: 4
word: piped               counts: 4
word: pipers              counts: 1
word: pipes               counts: 6
word: piram               counts: 1
word: pirathon            counts: 1
word: pirathonite         counts: 5
word: pisgah              counts: 5
word: pisidia             counts: 2
word: pison               counts: 1
word: pispah              counts: 1
word: piss                counts: 2
word: pisseth             counts: 6
word: pit                 counts: 88
word: pitch               counts: 19
word: pitched             counts: 82
word: pitcher             counts: 12
word: pitchers            counts: 5
word: pithom              counts: 1
word: pithon              counts: 2
word: pitied              counts: 6
word: pitieth             counts: 3
word: pitiful             counts: 3
word: pits                counts: 6
word: pity                counts: 30
word: place               counts: 715
word: placed              counts: 14
word: places              counts: 215
word: plague              counts: 98
word: plagued             counts: 6
word: plagues             counts: 23
word: plain               counts: 75
word: plainly             counts: 11
word: plainness           counts: 1
word: plains              counts: 25
word: plaister            counts: 7
word: plaistered          counts: 2
word: plaiting            counts: 1
word: planes              counts: 1
word: planets             counts: 1
word: planks              counts: 3
word: plant               counts: 42
word: plantation          counts: 1
word: planted             counts: 39
word: plantedst           counts: 2
word: planters            counts: 1
word: planteth            counts: 5
word: planting            counts: 2
word: plantings           counts: 1
word: plants              counts: 8
word: plat                counts: 2
word: plate               counts: 3
word: plates              counts: 6
word: platted             counts: 3
word: platter             counts: 3
word: play                counts: 17
word: played              counts: 18
word: playedst            counts: 2
word: player              counts: 1
word: players             counts: 2
word: playeth             counts: 1
word: playing             counts: 7
word: plea                counts: 2
word: plead               counts: 39
word: pleaded             counts: 3
